mode: set
fynescope/sim/connection.go:15.38,16.17 1 0
fynescope/sim/sweep.go:79.10,80.60 1 0
fynescope/sim/sweep.go:85.44,86.46 1 0
fynescope/sim/sweep.go:86.46,89.3 2 0
fynescope/sim/sweep.go:89.8,92.3 2 0
fynescope/sim/sweep.go:97.48,99.46 2 0
fynescope/sim/sweep.go:99.46,102.3 2 0
fynescope/sim/sweep.go:102.8,106.3 3 0
fynescope/sim/sweep.go:110.46,111.47 1 0
fynescope/sim/sweep.go:111.47,114.3 2 0
fynescope/sim/sweep.go:114.8,117.3 2 0
fynescope/sim/sweep.go:122.48,124.47 2 0
fynescope/sim/sweep.go:124.47,127.3 2 0
fynescope/sim/sweep.go:127.8,131.3 3 0
fynescope/sim/sweep.go:135.36,138.22 3 0
fynescope/sim/sweep.go:138.22,140.3 1 0
fynescope/sim/sweep.go:140.8,141.23 1 0
fynescope/sim/sweep.go:142.31,143.32 1 0
fynescope/sim/sweep.go:144.29,145.33 1 0
fynescope/sim/trigger.go:48.140,58.62 2 1
fynescope/sim/trigger.go:58.62,66.3 1 1
fynescope/sim/trigger.go:67.2,67.11 1 1
fynescope/sim/trigger.go:70.153,77.25 6 0
fynescope/sim/trigger.go:77.25,82.3 4 0
fynescope/sim/trigger.go:82.8,83.26 1 0
fynescope/sim/trigger.go:83.26,85.4 1 0
fynescope/sim/trigger.go:118.72,122.34 2 1
fynescope/sim/trigger.go:122.34,123.18 1 1
fynescope/sim/trigger.go:123.18,125.9 2 1
fynescope/sim/trigger.go:129.2,129.17 1 1
fynescope/sim/trigger.go:129.17,132.3 2 0
fynescope/sim/trigger.go:134.2,140.18 5 1
fynescope/sim/trigger.go:140.18,145.27 4 1
fynescope/sim/trigger.go:145.27,147.36 2 0
fynescope/sim/trigger.go:147.36,148.50 1 0
fynescope/sim/trigger.go:148.50,152.41 4 0
fynescope/sim/trigger.go:152.41,154.7 1 0
fynescope/sim/trigger.go:155.6,155.124 1 0
fynescope/sim/trigger.go:155.124,157.12 2 0
fynescope/sim/trigger.go:162.4,162.38 1 0
fynescope/sim/trigger.go:162.38,165.5 2 0
fynescope/sim/trigger.go:165.10,165.44 1 0
fynescope/sim/trigger.go:165.44,167.5 1 0
fynescope/sim/trigger.go:167.10,167.45 1 0
fynescope/sim/trigger.go:167.45,173.30 4 0
fynescope/sim/trigger.go:174.25,175.33 1 0
fynescope/sim/trigger.go:175.33,175.56 1 0
fynescope/sim/trigger.go:176.28,177.33 1 0
fynescope/sim/trigger.go:177.33,177.56 1 0
fynescope/sim/trigger.go:178.24,179.62 1 0
fynescope/sim/trigger.go:179.62,179.85 1 0
fynescope/sim/trigger.go:180.27,181.60 1 0
fynescope/sim/trigger.go:181.60,181.83 1 0
fynescope/sim/trigger.go:186.3,186.35 1 1
fynescope/sim/trigger.go:186.35,187.53 1 1
fynescope/sim/trigger.go:187.53,188.13 1 1
fynescope/sim/trigger.go:191.4,195.35 4 1
fynescope/sim/trigger.go:195.35,197.5 1 0
fynescope/sim/trigger.go:197.10,199.5 1 1
fynescope/sim/trigger.go:201.4,201.13 1 1
fynescope/sim/trigger.go:201.13,203.5 1 1
fynescope/sim/trigger.go:205.4,205.100 1 1
fynescope/sim/trigger.go:205.100,207.10 2 1
fynescope/sim/trigger.go:211.3,211.92 1 1
fynescope/sim/trigger.go:211.92,214.28 2 1
fynescope/sim/trigger.go:214.28,216.5 1 0
fynescope/sim/trigger.go:217.4,217.26 1 1
fynescope/sim/trigger.go:220.3,220.10 1 1
fynescope/sim/trigger.go:223.2,224.8 2 0
fynescope/sim/trigger.go:227.148,231.34 3 1
fynescope/sim/trigger.go:231.34,234.3 1 0
fynescope/sim/trigger.go:236.2,236.37 1 1
fynescope/sim/trigger.go:236.37,237.59 1 1
fynescope/sim/trigger.go:237.59,239.4 1 1
fynescope/sim/trigger.go:239.9,239.65 1 1
fynescope/sim/trigger.go:239.65,242.4 2 1
fynescope/sim/trigger.go:243.8,243.44 1 0
fynescope/sim/trigger.go:243.44,244.59 1 0
fynescope/sim/trigger.go:244.59,246.4 1 0
fynescope/sim/trigger.go:246.9,246.66 1 0
fynescope/sim/trigger.go:246.66,249.4 2 0
fynescope/sim/trigger.go:250.8,250.52 1 0
fynescope/sim/trigger.go:250.52,251.33 1 0
fynescope/sim/trigger.go:251.33,252.32 1 0
fynescope/sim/trigger.go:252.32,254.5 1 0
fynescope/sim/trigger.go:254.10,254.39 1 0
fynescope/sim/trigger.go:254.39,256.5 1 0
fynescope/sim/trigger.go:257.9,257.65 1 0
fynescope/sim/trigger.go:257.65,260.4 2 0
fynescope/sim/trigger.go:260.9,260.66 1 0
fynescope/sim/trigger.go:260.66,263.4 2 0
fynescope/sim/trigger.go:266.2,266.21 1 1
fynescope/sim/trigger.go:277.35,288.35 3 0
fynescope/sim/trigger.go:288.35,291.3 2 0
fynescope/sim/trigger.go:291.8,291.41 1 0
fynescope/sim/trigger.go:291.41,294.3 2 0
fynescope/sim/trigger.go:294.8,294.48 1 0
fynescope/sim/trigger.go:294.48,297.3 2 0
fynescope/sim/trigger.go:299.2,302.30 3 0
fynescope/sim/trigger.go:302.30,305.3 1 0
fynescope/sim/trigger.go:307.2,307.30 1 0
fynescope/sim/trigger.go:307.30,316.30 5 0
fynescope/sim/trigger.go:316.30,323.18 5 0
fynescope/sim/trigger.go:323.18,324.25 1 0
fynescope/sim/trigger.go:324.25,326.6 1 0
fynescope/sim/trigger.go:327.5,327.25 1 0
fynescope/sim/trigger.go:327.25,329.6 1 0
fynescope/sim/trigger.go:330.10,330.25 1 0
fynescope/sim/trigger.go:330.25,331.25 1 0
fynescope/sim/trigger.go:331.25,333.6 1 0
fynescope/sim/trigger.go:334.5,334.25 1 0
fynescope/sim/trigger.go:334.25,336.6 1 0
fynescope/sim/trigger.go:341.3,341.20 1 0
fynescope/sim/trigger.go:344.2,344.21 1 0
fynescope/sim/trigger.go:348.61,350.2 1 1
fynescope/sim/trigger.go:353.53,355.2 1 0
fynescope/sim/trigger.go:358.58,360.2 1 0
fynescope/sim/trigger.go:363.61,365.2 1 0
fynescope/sim/trigger.go:368.71,370.2 1 0
fynescope/sim/trigger.go:373.56,375.2 1 0
fynescope/sim/trigger.go:378.83,380.29 1 0
fynescope/sim/trigger.go:380.29,382.3 1 0
fynescope/sim/trigger.go:383.2,383.29 1 0
fynescope/sim/trigger.go:383.29,385.39 2 0
fynescope/sim/trigger.go:385.39,392.4 6 0
fynescope/sim/trigger.go:397.76,398.21 1 0
fynescope/sim/trigger.go:398.21,400.3 1 0
fynescope/sim/trigger.go:401.2,405.44 5 0
fynescope/sim/trigger.go:409.92,414.2 4 0
fynescope/sim/trigger.go:417.64,419.2 1 1
fynescope/sim/trigger.go:422.50,424.2 1 0
fynescope/sim/waveforms.go:10.13,10.46 1 1
fynescope/sim/waveforms.go:18.68,19.18 1 1
fynescope/sim/waveforms.go:20.12,21.18 1 1
fynescope/sim/waveforms.go:22.16,23.22 1 0
fynescope/sim/waveforms.go:24.16,25.22 1 0
fynescope/sim/waveforms.go:26.12,27.18 1 0
fynescope/sim/waveforms.go:28.14,29.20 1 0
fynescope/sim/waveforms.go:30.16,31.22 1 0
fynescope/sim/waveforms.go:32.14,33.20 1 0
fynescope/sim/waveforms.go:34.16,35.22 1 0
fynescope/sim/waveforms.go:36.17,37.23 1 0
fynescope/sim/waveforms.go:38.10,41.18 2 0
fynescope/sim/waveforms.go:50.43,56.47 4 0
fynescope/sim/waveforms.go:56.47,57.16 1 0
fynescope/sim/waveforms.go:57.16,59.4 1 0
fynescope/sim/waveforms.go:61.3,62.31 2 0
fynescope/sim/waveforms.go:62.31,65.17 2 0
fynescope/sim/waveforms.go:65.17,67.5 1 0
fynescope/sim/waveforms.go:68.4,68.21 1 0
fynescope/sim/waveforms.go:68.21,70.5 1 0
fynescope/sim/waveforms.go:71.4,71.38 1 0
fynescope/sim/waveforms.go:71.38,75.18 3 0
fynescope/sim/waveforms.go:75.18,77.6 1 0
fynescope/sim/waveforms.go:79.4,80.19 2 0
fynescope/sim/waveforms.go:80.19,82.5 1 0
fynescope/sim/waveforms.go:82.10,84.5 1 0
fynescope/sim/waveforms.go:86.3,86.17 1 0
fynescope/sim/waveforms.go:92.48,94.2 1 1
fynescope/sim/waveforms.go:98.52,100.2 1 0
fynescope/sim/waveforms.go:104.52,107.11 3 0
fynescope/sim/waveforms.go:107.11,109.3 1 0
fynescope/sim/waveforms.go:110.2,110.20 1 0
fynescope/sim/waveforms.go:110.20,112.3 1 0
fynescope/sim/waveforms.go:113.2,113.32 1 0
fynescope/sim/waveforms.go:118.48,122.11 4 0
fynescope/sim/waveforms.go:122.11,124.3 1 0
fynescope/sim/waveforms.go:125.2,125.20 1 0
fynescope/sim/waveforms.go:125.20,127.3 1 0
fynescope/sim/waveforms.go:128.2,128.12 1 0
fynescope/sim/waveforms.go:128.12,130.3 1 0
fynescope/sim/waveforms.go:131.2,131.10 1 0
fynescope/sim/waveforms.go:136.50,138.11 2 0
fynescope/sim/waveforms.go:138.11,140.3 1 0
fynescope/sim/waveforms.go:141.2,143.9 3 0
fynescope/sim/waveforms.go:144.14,145.26 1 0
fynescope/sim/waveforms.go:146.19,147.14 1 0
fynescope/sim/waveforms.go:148.22,149.37 1 0
fynescope/sim/waveforms.go:150.10,151.13 1 0
fynescope/sim/waveforms.go:157.52,159.11 2 0
fynescope/sim/waveforms.go:159.11,160.10 1 0
fynescope/sim/waveforms.go:161.23,162.28 1 0
fynescope/sim/waveforms.go:163.31,164.40 1 0
fynescope/sim/waveforms.go:165.11,166.38 1 0
fynescope/sim/waveforms.go:168.8,170.10 2 0
fynescope/sim/waveforms.go:171.23,172.40 1 0
fynescope/sim/waveforms.go:173.31,174.28 1 0
fynescope/sim/waveforms.go:175.11,176.39 1 0
fynescope/sim/waveforms.go:183.50,185.11 2 0
fynescope/sim/waveforms.go:185.11,187.3 1 0
fynescope/sim/waveforms.go:188.2,190.12 3 0
fynescope/sim/waveforms.go:190.12,192.3 1 0
fynescope/sim/waveforms.go:193.2,193.43 1 0
fynescope/sim/waveforms.go:198.52,200.11 2 0
fynescope/sim/waveforms.go:200.11,202.3 1 0
fynescope/sim/waveforms.go:203.2,205.12 3 0
fynescope/sim/waveforms.go:205.12,207.3 1 0
fynescope/sim/waveforms.go:208.2,208.42 1 0
fynescope/sim/waveforms.go:213.53,215.2 1 0
